id,date,source,language,country,topic_category,topic_subcategory,headline,short_text,sentiment,engagement_score,trend_score
trend_02182,2026-02-28,news_api,hi,IN,economy,jobs,Jobs remains a key concern for young professionals,Users from IN are actively discussing jobs within the broader category of economy across multiple platforms.,positive,8006,0.363
trend_02183,2026-02-07,news_api,hi,PK,global_events,protests,Global attention shifts towards protests developments,Users from PK are actively discussing protests within the broader category of global events across multiple platforms.,negative,8527,0.407
trend_02184,2026-02-13,google_trends,hi,IN,global_events,conflicts,Global attention shifts towards conflicts developments,Users from IN are actively discussing conflicts within the broader category of global events across multiple platforms.,negative,5200,0.134
trend_02185,2026-02-18,news_api,hi,GB,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from GB are actively discussing hollywood within the broader category of entertainment across multiple platforms.,positive,8873,0.123
trend_02186,2026-02-25,social_media_stream,ur,GB,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from GB are actively discussing bollywood within the broader category of entertainment across multiple platforms.,positive,5970,0.552
trend_02187,2026-02-19,news_api,ur,PK,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from PK are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,neutral,3209,0.301
trend_02188,2026-02-04,social_media_stream,en,PK,global_events,elections,Global attention shifts towards elections developments,Users from PK are actively discussing elections within the broader category of global events across multiple platforms.,positive,9029,0.952
trend_02189,2026-02-20,news_api,en,GB,global_events,climate,Global attention shifts towards climate developments,Users from GB are actively discussing climate within the broader category of global events across multiple platforms.,neutral,2475,0.952
trend_02190,2026-02-11,news_api,ur,GB,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from GB are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,positive,4028,0.691
trend_02191,2026-02-22,news_api,en,IN,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from IN are actively discussing hollywood within the broader category of entertainment across multiple platforms.,neutral,715,0.639
trend_02192,2026-02-16,news_api,en,IN,economy,crypto,Crypto remains a key concern for young professionals,Users from IN are actively discussing crypto within the broader category of economy across multiple platforms.,negative,1315,0.713
trend_02193,2026-02-16,news_api,ur,GB,entertainment,music_releases,Fans react to latest music releases news on social media,Users from GB are actively discussing music releases within the broader category of entertainment across multiple platforms.,neutral,8236,0.635
trend_02194,2026-02-04,news_api,en,GB,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from GB are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,neutral,2708,0.846
trend_02195,2026-02-05,social_media_stream,ur,US,economy,jobs,Jobs remains a key concern for young professionals,Users from US are actively discussing jobs within the broader category of economy across multiple platforms.,positive,7771,0.525
trend_02196,2026-02-16,news_api,hi,IN,economy,inflation,Inflation remains a key concern for young professionals,Users from IN are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,315,0.873
trend_02197,2026-02-12,news_api,ur,PK,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from PK are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,positive,6032,0.771
trend_02198,2026-02-09,social_media_stream,ur,US,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from US are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,positive,1457,0.963
trend_02199,2026-02-26,social_media_stream,hi,PK,economy,stock_market,Stock Market remains a key concern for young professionals,Users from PK are actively discussing stock market within the broader category of economy across multiple platforms.,neutral,5804,0.122
trend_02200,2026-02-09,google_trends,en,US,sports,cricket,Record engagement for recent cricket matches,Users from US are actively discussing cricket within the broader category of sports across multiple platforms.,negative,8173,0.944
trend_02201,2026-02-21,social_media_stream,hi,IN,economy,crypto,Crypto remains a key concern for young professionals,Users from IN are actively discussing crypto within the broader category of economy across multiple platforms.,neutral,1648,0.461
trend_02202,2026-02-01,news_api,ur,GB,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from GB are actively discussing bollywood within the broader category of entertainment across multiple platforms.,neutral,4101,0.794
trend_02203,2026-02-21,social_media_stream,hi,IN,economy,stock_market,Stock Market remains a key concern for young professionals,Users from IN are actively discussing stock market within the broader category of economy across multiple platforms.,neutral,4497,0.646
trend_02204,2026-02-08,news_api,ur,US,economy,crypto,Crypto remains a key concern for young professionals,Users from US are actively discussing crypto within the broader category of economy across multiple platforms.,neutral,4429,0.513
trend_02205,2026-02-22,news_api,ur,PK,economy,stock_market,Stock Market remains a key concern for young professionals,Users from PK are actively discussing stock market within the broader category of economy across multiple platforms.,negative,9851,0.976
trend_02206,2026-02-18,news_api,hi,PK,sports,football,Record engagement for recent football matches,Users from PK are actively discussing football within the broader category of sports across multiple platforms.,negative,9720,0.368
